param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,k,ID
0.16668,1.84839,0.13265,2.47327,0.85262,2.20383,0.82197,2.55039,3.38729,1.56163,0.97856,0.70989,0.09438,0.57681,0.00335,0.01997,1.44877,2.11072,0.10335,0.03934,536
0.0851,1.58416,0.00887,1.56704,1.29773,0.98361,0.64066,1.0772,0.88684,0.9383,1.3449,0.45859,0.09951,0.82598,0.00299,3e-05,1.86893,1.01586,0.00143,0.01215,537
0.27552,1.47241,0.00022,1.5292,0.83858,2.03631,1.45705,1.68704,2.32006,1.76029,1.4411,0.41899,0.13056,0.69896,0.01057,0.00368,0.92117,1.14168,0.03234,0.0481,538
0.13849,1.50692,0.25683,1.67872,0.66041,1.01893,0.78562,1.41159,1.39781,0.65991,1.09979,0.5216,0.00966,0.71313,0.02575,0.00028,0.90495,0.53621,0.06878,0.01381,539
0.07338,2.14795,0.00043,2.02728,1.39954,1.56259,1.14845,2.07379,2.51596,1.73905,0.92793,0.60926,0.07638,0.60022,0.00012,0.07741,1.91017,1.79929,0.00014,0.00613,540
0.06542,1.88062,0.00624,1.56121,1.10798,1.30601,1.82348,1.62055,2.2596,1.81513,1.05103,0.5518,0.01042,0.81009,0.02784,0.00071,1.27892,1.40134,0.00065,0.00861,541
0.07343,1.0998,0.00537,1.67338,1.02088,1.04314,0.15393,1.32329,1.08406,0.71088,1.30795,0.43249,0.00499,0.97621,0.05471,0.00336,2.01409,1.14782,0.01139,0.0259,542
0.23896,1.50145,0.08926,2.19727,1.25837,1.52764,0.42413,1.22084,1.21776,1.30926,1.16424,0.54035,0.03849,0.65743,3e-05,0.00852,1.88965,1.44456,0.02028,0.05837,543
0.33528,1.61937,0.00028,1.95821,1.39697,1.62959,0.59413,1.54455,1.14245,1.22865,1.61308,0.44325,0.27576,0.69586,0.0,0.00068,1.77653,0.88938,0.06682,0.07871,544
0.32835,1.69758,0.00342,2.54015,1.28586,2.02104,0.40871,2.208,1.96387,0.8895,1.37083,0.38695,0.00681,1.05012,0.07838,1e-05,2.233,0.62587,0.00579,0.04724,545
0.14674,2.20615,0.00187,1.5924,1.1043,1.42871,0.8718,1.2054,1.00628,1.13574,0.85009,0.63581,0.0033,0.57746,0.00031,0.00011,0.99867,0.83406,0.08326,0.00851,546
0.2302,0.9155,0.01902,1.74399,0.81821,0.08251,0.87328,1.12105,2.23129,1.13604,1.34365,0.49157,0.08769,0.72692,0.01393,0.00049,1.77055,2.37267,0.05,0.06546,547
0.24024,1.56011,0.00124,2.02022,1.32731,1.73442,0.3885,1.92137,1.8973,1.33852,1.1747,0.49776,0.01672,0.71872,0.0002,0.00235,2.13162,1.60811,0.02782,0.03111,548
0.17511,1.06779,0.1115,1.87587,0.67729,1.30355,0.51424,0.93556,1.55369,1.15875,1.49181,0.55766,0.39858,0.66752,0.00581,0.00455,1.4016,1.79917,0.07313,0.04771,549
0.05006,1.88022,0.00064,1.75003,1.55427,0.57176,1.17438,1.63773,1.53858,1.11486,1.21626,0.46623,0.01454,0.82214,1e-05,0.01004,2.01712,0.94136,4e-05,0.0143,550
0.25535,1.3418,0.02111,1.89893,0.89267,1.69069,0.23441,2.43458,1.52082,0.73393,1.3718,0.40232,0.0004,1.23209,0.17079,0.00243,1.34758,0.21691,0.00509,0.08054,551
0.24715,1.38804,0.00123,1.56843,0.93153,1.39082,1.11723,1.58644,2.3383,1.39722,1.263,0.52444,0.16309,0.72281,0.00111,0.00018,1.51466,1.78305,0.0322,0.00515,552
0.35532,1.74845,0.19683,2.28085,1.71199,1.43557,0.50031,1.78841,1.58937,1.50145,1.11645,0.54886,0.13625,0.71606,0.02853,0.00023,2.33514,1.57207,0.07037,0.03491,553
0.12631,2.06648,0.19882,1.79804,1.49795,1.93539,0.90643,2.34945,1.61719,1.46989,1.35848,0.47287,0.0691,1.01909,0.06679,0.00078,1.42671,0.52088,0.00933,0.035,554
0.06885,1.90816,0.01687,2.49346,1.00075,1.32064,1.47188,0.8451,2.43939,1.40992,1.24563,0.4698,0.00024,0.93001,0.05504,0.00032,1.75257,2.01483,0.0293,0.02414,555
0.05814,2.01035,0.00941,2.11473,0.98994,1.77227,1.20777,1.97944,2.24574,1.39305,1.32315,0.5435,0.21897,0.7161,0.00268,0.00057,1.17791,0.9512,0.02526,0.0459,556
0.39879,0.82379,0.08808,2.08313,0.96629,1.30364,0.0041,2.14373,2.1844,0.99219,1.38132,0.41963,0.03125,0.85261,0.01258,5e-05,2.18894,1.84939,0.00359,0.07256,557
0.39096,2.11369,0.0437,2.00689,1.45547,1.39584,1.98311,1.71683,2.3514,1.73823,1.52465,0.35493,0.00598,0.83341,0.00041,0.00017,1.49606,1.05016,0.00494,0.03861,558
0.15036,1.7051,0.13168,1.92549,1.25797,1.22012,1.05764,1.56784,1.70591,1.52025,1.37956,0.49157,0.34649,0.67037,0.00935,0.00064,1.64774,1.46072,0.02329,0.04299,559
0.26594,1.00572,0.00012,1.73684,0.925,1.40163,0.09824,1.96254,1.99805,1.03768,1.18861,0.4849,0.01579,0.74453,0.00022,0.00022,1.89511,1.74063,0.02762,0.03662,560
0.10017,1.85247,0.00892,1.82733,1.61184,1.74491,0.45326,1.80282,1.57024,1.30401,1.22068,0.49229,0.00215,0.83113,0.02391,0.00071,2.30256,1.34365,0.00992,0.00522,561
0.12007,1.31184,0.00345,1.66316,0.92093,1.83722,0.92792,1.6838,2.34933,1.85915,1.37874,0.47855,0.21503,0.69815,0.01242,0.00024,1.50073,2.22034,0.05311,0.04008,562
0.15098,1.60882,0.03751,1.78567,1.48176,1.39133,0.35393,2.15597,1.46269,1.07803,1.09801,0.48913,0.00384,0.7408,0.00184,0.00011,2.17242,0.95873,0.02776,0.02754,563
0.38988,1.60631,0.05375,1.88753,1.20883,1.9855,1.15806,1.81432,2.42988,1.99645,1.11856,0.53441,0.0407,0.75621,0.01544,0.00345,1.66534,2.1076,0.03748,0.03807,564
0.21204,1.65062,0.00142,1.7621,1.17531,0.80139,1.38796,1.40747,1.96443,1.29742,1.54911,0.44694,0.26057,0.81656,0.0087,0.00036,1.6806,1.41689,0.01252,0.02186,565
0.0866,1.52153,0.00216,1.63993,1.07759,0.58753,1.15308,1.6405,1.80521,1.11674,1.46185,0.45824,0.20356,0.86839,0.02032,0.00015,1.52224,1.11611,0.00207,0.03401,566
0.30682,1.1165,0.00012,1.76312,1.21771,1.32134,0.43383,2.02294,2.31985,1.42842,1.43231,0.41696,0.05255,0.89356,0.02047,3e-05,2.2401,2.20427,0.00038,0.03044,567
0.05729,2.04498,3e-05,2.25873,1.26887,1.49211,0.69884,1.72084,1.26064,1.11361,1.18104,0.43127,0.00544,0.76463,0.00502,0.00085,1.34663,0.51589,0.0013,0.07891,568
0.17045,1.92643,0.04481,2.17577,1.31956,1.71937,1.14329,1.9841,2.17347,1.90741,1.07327,0.5835,0.05135,0.63353,0.00115,0.00022,1.48355,1.62152,0.07391,0.06677,569
0.08426,2.10955,0.00327,1.72636,1.31483,1.40441,0.67438,1.75053,1.13371,0.93932,1.31795,0.57277,0.31443,0.66951,3e-05,0.00476,1.49064,0.45242,0.06636,0.01692,570
0.05404,1.87801,0.00586,1.74513,1.37584,2.0173,1.08861,2.04696,1.95897,1.44985,1.48764,0.38941,0.11192,0.87543,0.02232,0.00041,1.751,0.81664,0.0004,0.01723,571
0.06097,1.20826,0.03846,2.445,1.07267,1.40279,0.00375,1.15325,1.01708,0.96471,1.19248,0.5384,0.0772,0.60934,0.01827,9e-05,2.3275,1.54144,0.08355,0.06597,572
0.0541,1.41108,0.01586,2.2256,0.69032,0.81774,0.00747,1.95916,1.29628,0.23213,0.95496,0.59088,0.10245,0.57477,0.00063,9e-05,1.54322,0.35538,0.07083,0.04601,573
0.12699,1.30166,0.00025,2.04084,0.60208,1.43073,0.89943,1.72749,2.41881,0.8365,1.51977,0.36258,0.0039,1.23795,0.13129,0.00013,1.19452,0.92095,0.00344,0.0719,574
0.05591,1.84055,0.06097,1.98119,1.26218,1.73952,0.74087,1.87201,1.73523,1.37438,1.39234,0.50889,0.15846,0.79451,0.00167,0.00628,1.63304,1.09618,0.00011,0.03631,575
0.18172,1.72465,0.08196,1.46261,0.92548,1.60106,1.20179,1.3159,1.52008,1.22696,1.36308,0.48187,0.14338,0.65372,0.00161,0.0018,0.99981,0.76422,0.04136,0.00612,576
0.28849,1.1895,0.06255,1.69949,1.16631,1.75846,0.34877,1.25801,1.64112,1.72521,1.08283,0.52918,0.01436,0.69492,0.003,0.00944,2.00374,2.49183,0.03873,0.02466,577
0.05394,1.51284,0.02091,1.77963,0.81028,1.53413,0.36096,1.33835,0.78661,0.76238,1.32712,0.4195,0.0029,1.09091,0.10951,0.00064,1.03487,0.38681,0.00766,0.0752,578
0.41743,1.91208,0.00891,1.97212,1.78567,0.93817,0.70517,1.81154,1.18874,1.1428,1.11994,0.53765,0.01466,0.77201,0.0124,0.00192,1.95324,0.6372,0.0163,0.06241,579
0.07838,1.30875,0.00645,1.78986,1.17763,1.56279,2e-05,2.20037,1.81839,1.52993,1.20567,0.51445,0.09972,0.68593,0.00012,8e-05,1.87815,1.96027,0.05451,0.04544,580
0.1831,1.28901,0.00106,1.90834,1.19396,2.15535,0.24975,1.5302,1.39268,1.657,1.2405,0.4754,0.09342,0.75332,0.0016,0.03483,1.97507,1.88048,0.01053,0.06457,581
0.11398,1.43991,0.3651,2.19427,1.36458,1.25916,0.55108,2.22933,2.42321,1.7036,1.34029,0.4617,0.17296,0.67256,0.00194,0.00014,2.09236,2.24126,0.04371,0.03479,582
0.25889,1.13029,0.0105,1.78963,0.83003,2.0838,0.30722,2.25479,2.09795,1.27682,1.51144,0.5046,0.26363,0.70417,0.0006,4e-05,1.53135,1.40431,0.07491,0.06612,583
0.37841,1.57624,0.17693,1.52711,0.98019,2.09346,0.20696,1.92259,1.05123,0.87239,1.11577,0.52544,0.04022,0.6958,0.02642,0.00231,1.02412,0.21401,0.08913,0.01982,584
0.07715,1.82124,0.24853,2.438,1.01393,1.89451,0.43321,2.00472,2.39702,1.54961,0.81993,0.66033,0.0011,0.52826,8e-05,0.00174,1.64565,2.16948,0.09376,0.02592,585
0.15303,2.28253,0.01377,2.54596,1.79922,1.75724,0.14451,1.87859,1.05139,0.83189,1.24177,0.48621,0.09498,0.74897,0.01077,0.00043,2.32877,0.41507,0.03537,0.03379,586
0.20158,0.85844,0.02526,1.31907,0.61442,0.68584,0.68938,1.63304,2.08712,1.23535,1.21407,0.5421,0.15992,0.67955,0.01465,0.0,1.21953,1.97036,0.08675,0.05767,587
0.29428,1.15943,0.01038,1.72984,1.24135,2.16882,0.24253,1.19856,1.31685,1.64302,1.35978,0.42293,0.03897,1.02046,0.10082,4e-05,2.16809,2.152,0.05678,0.04213,588
0.28656,1.52587,0.00034,1.95144,1.05122,1.6508,0.78668,1.82349,2.25669,1.14873,1.39743,0.48962,0.19939,0.77122,0.00115,5e-05,1.73,1.3143,0.0128,0.01833,589
0.09209,2.11644,7e-05,2.38953,1.74968,0.39153,1.63288,1.96181,2.39875,1.5237,1.48815,0.40344,0.16264,0.79485,0.00232,0.00072,2.30308,1.39048,3e-05,0.06122,590
0.28622,2.06966,0.07635,2.35741,1.61412,0.28034,1.75122,1.49273,2.3359,1.3166,1.34665,0.49991,0.10014,0.79135,0.00049,1e-05,2.11486,1.41674,0.01396,0.02675,591
0.20204,1.68417,0.0162,2.53871,1.00343,1.20514,0.8067,1.47699,2.11405,0.8424,1.28183,0.45969,0.03825,0.78185,0.00431,0.00085,1.92468,1.21548,0.0066,0.03757,592
0.34683,1.10161,0.03973,1.72287,0.78412,0.90466,0.39359,2.13835,1.88417,0.71158,1.22348,0.57679,0.11375,0.67681,0.00893,0.00342,1.40817,0.86195,0.07577,0.05991,593
0.21543,2.18576,0.00142,2.07931,1.44497,1.87357,0.26638,2.07145,1.2462,1.163,0.90409,0.6069,0.00198,0.70054,0.05109,1e-05,1.6509,0.81137,0.12969,0.03397,594
0.05953,1.40859,0.11343,1.85853,0.94907,1.40655,0.0288,2.18566,1.61312,1.03066,0.91489,0.66191,0.01687,0.58508,0.00321,0.00079,1.53526,1.24889,0.10488,0.03625,595
0.35732,1.37411,0.03558,2.19097,1.31993,1.50491,0.01755,2.00012,1.77611,1.54258,0.81679,0.63766,0.0193,0.51482,0.00053,0.00213,2.07223,2.10499,0.1179,0.0507,596
0.09074,2.09757,0.01819,2.30937,1.81141,1.18238,1.23513,0.9084,1.64391,1.91117,1.19807,0.48697,0.04705,0.71029,0.00041,0.00084,2.39759,2.25545,0.0395,0.03282,597
0.16528,1.06632,0.35858,2.18857,0.74129,1.42734,0.05862,0.93513,0.91303,0.75853,1.32108,0.4631,0.11551,0.7862,0.01315,0.00041,1.6999,1.20579,0.03156,0.0309,598
0.08528,1.7703,0.00104,2.134,1.56295,2.0095,0.38551,2.21624,1.5801,1.4685,1.433,0.47257,0.1749,0.73967,0.00353,0.00021,2.19374,1.22071,0.0223,0.05898,599
0.0504,1.0611,0.44538,2.00776,1.07236,0.5957,0.31561,1.95029,1.80112,0.98005,1.41506,0.39795,0.01468,0.82413,0.00032,0.0,2.03286,1.70179,0.00585,0.04801,600
0.09166,1.46045,0.06027,1.87807,0.50797,1.89979,0.92161,1.53637,2.47916,0.84648,1.27358,0.46716,0.01459,1.03431,0.10887,0.01027,1.12028,1.08754,0.02048,0.01974,601
0.08115,2.05985,0.01316,1.37142,1.33339,2.22526,0.79179,2.31725,1.44723,1.43234,1.34978,0.54929,0.39465,0.63934,0.00014,0.00144,1.33793,0.46364,0.04672,0.00806,602
0.17386,1.34297,0.28221,2.17542,0.87633,1.69861,0.37623,1.73188,2.14941,1.40345,1.19802,0.61932,0.3288,0.57798,0.00108,0.03029,1.71364,2.17347,0.07222,0.03208,603
0.37812,1.27277,0.00078,1.79682,1.40152,0.48694,0.84079,1.30178,1.58411,1.28608,1.08386,0.54496,0.02679,0.75081,0.00445,0.00028,2.24393,1.8299,0.01665,0.05227,604
0.32176,2.43859,0.14872,2.47945,1.66387,1.94932,1.02997,1.22329,1.45074,1.70107,1.12719,0.47428,0.04183,0.88361,0.07879,0.00023,1.7255,1.37065,0.03019,0.03882,605
0.08322,2.03843,0.01711,1.82712,1.51115,1.39452,1.12066,1.94651,1.75359,1.23767,1.18389,0.48359,0.00052,0.78833,0.00188,0.00026,1.98268,0.826,0.00135,0.00617,606
0.35804,1.21705,0.0675,1.22108,0.9357,1.78001,0.32725,1.84237,1.23592,1.43802,0.9248,0.56683,0.04717,0.61721,0.0012,0.0102,1.17419,1.25792,0.02612,0.02876,607
0.11436,1.0084,0.00198,2.00004,0.41789,1.38686,0.34845,1.53867,1.96784,0.59293,1.38754,0.4354,0.04709,0.84919,0.0338,0.00193,1.35612,1.15815,0.00804,0.07714,608
0.07451,2.30023,0.01108,1.81148,1.26553,1.10603,1.17863,2.00877,1.457,0.97115,1.1449,0.51444,0.00145,0.82293,0.02077,0.00386,1.06975,0.0453,0.01415,0.03883,609
0.34113,1.66146,0.03058,2.1016,1.53212,2.13636,0.08408,1.67147,1.68724,1.91685,1.05807,0.52208,0.06208,0.55968,0.00071,0.00435,2.08782,2.39245,0.06,0.03298,610
0.16964,1.4117,0.00965,2.05497,1.13197,1.73248,0.43667,1.67867,2.17248,1.44458,1.36288,0.48911,0.19065,0.82839,0.03433,0.00396,2.1095,2.16493,0.0341,0.02674,611
0.13424,1.3514,0.00355,2.03325,0.88647,2.00038,0.71609,1.2266,2.55148,1.37677,1.309,0.43207,0.02257,0.83501,0.01877,0.00017,1.93546,2.31829,0.01426,0.00653,612
0.07833,1.85732,0.01896,1.87705,1.65523,1.93586,0.07252,1.06598,0.98022,1.52611,1.08751,0.48717,0.00043,0.68527,0.00053,0.0007,2.34694,1.97234,0.02375,0.0097,613
0.18884,1.70442,0.08401,2.15358,1.10697,1.25376,1.29415,1.51596,2.41865,1.41307,1.3554,0.49178,0.11111,0.79002,0.0005,0.00015,1.66662,1.63649,0.02296,0.03036,614
0.19998,2.12577,0.00629,1.95916,1.47609,2.00674,0.39821,2.35741,1.30546,1.59221,0.86522,0.60411,0.01357,0.57986,0.0007,0.02059,1.4281,0.90346,0.07795,0.05312,615
0.0741,1.30782,0.00027,2.03044,1.06382,1.79026,0.06772,2.6656,2.19571,0.62303,1.51425,0.34776,0.0004,1.01288,0.06863,1e-05,2.16957,0.62425,0.00185,0.02703,616
0.05275,1.89759,0.00891,1.94133,1.45396,1.88632,1.1436,1.98248,2.27087,1.9238,1.22474,0.48215,0.00754,0.78878,0.0053,0.00108,1.93066,1.82727,0.01555,0.02922,617
0.07811,1.65802,0.00021,1.84884,1.45307,1.33327,0.59694,1.34005,1.30567,1.15449,1.55583,0.41943,0.17485,0.90264,0.02228,0.00406,2.25256,1.34911,0.0001,0.01699,618
0.05513,2.28153,0.00064,2.28784,1.81861,1.21526,0.33469,2.47164,1.18395,0.79256,1.25016,0.51282,0.04017,0.79035,0.01628,0.0043,2.04877,0.00903,0.0318,0.05663,619
0.05684,1.92835,0.00313,2.5962,1.40087,1.53167,0.48506,1.45249,1.50826,0.85543,1.47832,0.40574,0.09656,0.94502,0.03815,0.00034,2.4172,1.00537,0.0,0.02588,620
0.2774,1.39829,0.01159,2.09537,1.32369,1.21889,1.01038,1.76435,2.39209,1.78588,1.49607,0.42624,0.12029,0.90834,0.02606,0.00252,2.01363,2.03483,0.00016,0.07653,621
0.05127,1.2238,0.20276,1.40859,0.9696,1.41308,0.6048,2.46278,2.17008,1.54733,1.52197,0.48214,0.33093,0.75917,1e-05,0.00046,1.48056,1.61124,0.01762,0.01991,622
0.38543,1.41445,0.02598,1.89407,1.46114,1.07419,0.76787,1.83897,1.65305,1.28991,1.4565,0.39204,0.03904,0.86069,2e-05,0.00138,2.08485,1.28862,0.0004,0.07793,623
0.07377,1.42863,0.00046,1.75693,1.19864,0.79044,0.86418,2.17318,2.25457,1.30555,1.35954,0.45732,0.13153,0.78171,0.00026,0.00011,1.92706,1.53494,0.00632,0.0344,624
0.05991,1.42595,0.10242,1.92165,0.38407,0.81552,0.98955,1.20509,2.05721,0.51736,1.31495,0.59987,0.26657,0.66076,0.00086,0.00183,0.91167,0.93614,0.01699,0.01836,625
0.13754,1.3248,0.00728,1.5019,1.16077,1.0825,0.93344,2.35156,2.33015,1.76687,1.29539,0.46514,0.11924,0.73435,0.00045,0.00013,1.72217,1.87383,0.00068,0.03629,626
0.288,1.30316,0.0352,2.14898,1.46141,1.3785,0.39458,1.84621,1.99528,1.53218,1.2635,0.48132,0.10373,0.76805,0.00022,0.00413,2.58435,2.21961,0.01066,0.04913,627
0.08051,1.28113,0.00078,1.81871,1.02854,0.96534,0.55887,2.31293,2.4552,1.0202,1.17585,0.47498,0.00194,0.77377,0.00059,9e-05,1.96295,1.52407,0.00146,0.02816,628
0.36866,1.57949,0.03669,1.8011,1.71606,1.27987,0.99327,1.45824,1.86338,1.80418,1.52402,0.46881,0.21223,0.8543,0.00096,0.00051,2.49617,2.27448,0.00077,0.00764,629
0.07841,1.45214,0.07686,1.77954,1.32522,1.16839,0.72225,2.21768,2.04938,1.56535,1.0677,0.47464,7e-05,0.67492,0.00615,0.01925,2.05084,1.5065,0.01399,0.03215,630
0.05882,1.21262,0.0452,1.86083,0.86543,0.91523,0.57382,1.76078,2.27611,0.73467,1.30987,0.42278,0.01502,0.87438,0.02041,0.00066,1.86107,1.42136,0.00046,0.00925,631
0.05879,1.87611,0.00299,2.02969,1.16799,1.91696,0.70383,1.58478,1.95408,1.55178,1.05261,0.58613,0.11471,0.61059,0.00056,0.00793,1.77576,1.84205,0.08328,0.01365,632
0.2997,1.68664,0.0004,1.56592,0.96025,2.01552,0.64749,2.31535,1.89453,0.88309,0.9644,0.61008,0.0279,0.68611,0.01173,0.00425,1.34649,0.46695,0.06572,0.00744,633
0.16614,1.25586,2e-05,1.34925,1.08916,0.80781,0.60141,2.06601,1.51596,0.95856,1.12695,0.4605,0.00243,0.86875,0.0631,7e-05,1.67568,0.90071,0.04073,0.02407,634
0.16657,1.98838,0.03828,1.77189,1.26443,1.5483,1.65382,1.71545,1.97872,1.80173,1.5494,0.454,0.23865,0.79229,0.00067,0.00173,1.20656,0.98728,0.00685,0.04289,635
0.29558,1.21821,0.00158,1.74893,0.95047,1.80646,0.20187,1.60968,1.26294,1.10457,1.29758,0.46612,0.07238,0.76777,0.00057,0.00043,1.56341,1.1614,0.00168,0.0611,636
0.05086,2.13302,1e-05,1.9639,1.43608,1.00985,0.31776,1.12034,0.30013,0.40126,1.5284,0.4384,0.12198,0.92451,0.02775,9e-05,1.55427,0.00048,0.01035,0.0494,637
0.12578,1.53608,0.00082,1.94164,1.28322,1.2334,1.08939,1.60874,2.25334,1.61204,1.4826,0.40152,0.11888,0.96672,0.05473,4e-05,2.04693,1.97734,0.0025,0.03218,638
0.14052,2.1633,0.16879,2.4525,1.37402,1.73886,1.15759,0.917,1.47609,1.4023,1.54756,0.35499,0.00025,1.51682,0.21613,0.0,1.6641,1.23283,0.00529,0.04563,639
0.13116,2.2274,0.00035,2.10679,1.37863,1.82806,0.91048,1.90475,2.09187,1.81755,0.83326,0.66507,0.01337,0.55366,0.00689,0.02927,1.81878,2.07333,0.10467,0.02326,640
0.27175,2.10703,8e-05,1.99576,1.33302,1.77629,1.34288,1.96261,2.06629,1.51,1.43256,0.51897,0.21141,0.76264,5e-05,0.00105,1.46075,0.86733,0.01837,0.03353,641
0.24478,2.34564,0.00139,1.77574,1.5981,0.60336,2.36868,2.08724,2.19552,1.73929,1.2374,0.50133,0.04337,0.78764,0.00022,0.00198,1.27331,0.40262,2e-05,0.04073,642
0.37136,0.90134,0.00752,1.81835,1.05135,1.13978,0.30273,1.57073,1.8722,1.23564,1.43668,0.39419,0.00397,1.09169,0.0811,0.00014,2.14626,2.15447,2e-05,0.06535,643
0.05002,1.21945,0.00401,1.42646,0.87621,1.07124,0.26794,2.03027,1.33812,0.62061,1.26495,0.43706,0.00167,0.76499,0.00114,8e-05,1.48751,0.51529,0.00106,0.0303,644
0.25488,1.96769,0.0,1.8769,1.69776,1.4134,0.56541,1.38895,0.97007,1.27603,1.4373,0.51373,0.35304,0.75349,0.02811,0.0008,2.05696,1.05894,0.06222,0.03335,645
0.06019,2.16688,0.10187,2.16269,1.59724,1.28915,1.20514,2.31548,2.4505,1.58378,1.05301,0.52863,0.02295,0.68378,0.00051,0.00262,2.12202,1.46741,0.03281,0.01535,646
0.08571,1.34032,0.03963,1.1781,0.81082,1.05285,0.71761,1.67486,1.21177,1.1455,0.95347,0.55929,0.00158,0.71019,0.00299,0.00676,0.99729,0.85146,0.00079,0.02927,647
0.31607,1.6831,3e-05,2.1686,1.21557,1.53598,1.23296,1.51639,2.36962,1.75884,1.16003,0.49602,0.00711,0.72562,0.00137,0.00157,1.68575,1.86618,0.02032,0.05332,648
0.37357,1.77607,0.03,2.10399,1.61093,1.51255,0.01491,2.10758,1.22838,0.82413,0.93445,0.56342,0.00238,0.60966,0.00049,1e-05,2.19909,0.61456,0.06639,0.02444,649
0.07019,0.76032,0.47778,1.23982,0.57146,1.10073,0.00237,2.01822,1.75852,1.55399,0.94258,0.57293,0.00184,0.59029,0.00212,0.00012,1.05904,2.47888,0.09185,0.02651,650
0.18499,2.09464,0.00753,1.93365,1.63189,1.58175,0.70859,2.05276,1.32492,1.17528,1.28075,0.462,0.05955,0.80211,0.00021,0.00147,1.77631,0.47963,1e-05,0.04177,651
0.2947,2.19568,0.00364,2.53451,1.77943,1.38637,0.61014,1.77263,1.35582,1.16076,1.30462,0.5035,0.16555,0.69952,7e-05,0.00151,2.28292,0.82442,0.02857,0.05974,652
0.3029,1.58009,0.01601,1.74389,1.00509,1.0249,1.15923,1.95691,2.02729,0.91562,1.27554,0.46678,0.03645,0.85798,0.01139,0.00061,1.34126,0.55533,0.00079,0.03409,653
0.05125,1.35647,0.00088,1.8056,0.89691,0.73435,0.78644,1.63863,2.19191,0.85042,1.36442,0.47411,0.16661,0.75317,0.00302,0.0003,1.73335,1.3576,0.02838,0.01474,654
0.05088,1.85488,0.01175,2.0,1.3198,0.57794,1.37129,1.63097,1.95351,1.26716,1.29487,0.46151,0.00727,0.80289,1e-05,0.00087,1.65979,1.0802,0.01172,0.04828,655
0.31538,0.7568,0.00178,1.33955,0.75073,1.57668,0.21474,1.15734,1.32588,1.2635,1.55568,0.44366,0.12131,0.84686,0.03101,0.01125,1.52699,1.98117,0.01696,0.06204,656
0.18601,1.74361,0.11607,1.80906,1.40321,1.56886,0.6604,2.30868,1.71807,1.07754,1.41507,0.39639,0.0735,0.89474,0.03412,0.00581,1.76489,0.36669,0.00497,0.02132,657
0.27059,1.68863,0.00011,1.67158,1.42384,2.0581,0.57994,1.5049,1.36541,1.2708,1.40687,0.42783,0.02538,1.17504,0.12418,0.00047,2.00348,1.13125,0.00993,0.00682,658
0.27997,1.38685,0.00976,1.65206,1.14489,1.53938,0.57483,1.74558,1.69889,1.39893,1.16844,0.5158,0.1067,0.70418,0.0001,0.00042,1.73471,1.55689,0.03514,0.0308,659
0.13593,1.03534,0.00138,1.75777,1.04116,0.74513,0.51201,2.62623,2.35706,1.18257,1.53841,0.46154,0.23238,0.84868,0.0188,0.00019,1.95695,1.52321,0.03099,0.08135,660
0.25426,1.93476,0.02619,1.82083,1.33374,1.98222,0.78962,1.82327,1.52965,1.09715,1.48895,0.43216,0.11459,0.87603,0.00635,0.00025,1.59071,0.48155,0.00048,0.01591,661
0.12196,2.0385,0.00561,2.41463,1.12672,1.26789,1.05017,1.67641,1.91443,1.26822,1.07529,0.58138,0.09863,0.7466,0.03177,0.01507,1.30988,0.99916,0.02524,0.06604,662
0.26963,1.87695,0.01139,1.86433,1.33151,2.19145,1.00525,2.32588,2.21819,1.43089,1.34094,0.45782,0.11674,0.77902,2e-05,0.00159,1.78565,0.8966,0.00964,0.0167,663
0.13943,0.91807,0.30173,1.63501,0.67387,1.89409,0.12183,1.95972,1.64311,1.22887,1.32201,0.43559,0.03556,0.68319,0.00877,0.011,1.27358,1.44026,0.02243,0.06407,664
0.05911,1.23773,0.01192,1.57286,1.09885,1.95378,0.00702,1.80827,1.67992,1.46405,1.32246,0.43192,0.00026,0.93937,0.05322,0.00032,1.78817,1.98229,0.02083,0.02648,665
0.17453,1.0771,0.58653,2.35719,0.81921,1.72487,0.07577,1.46976,1.56723,1.20439,1.2538,0.56508,0.1767,0.74018,0.03357,0.00328,1.56925,1.78094,0.08566,0.04409,666
0.22501,2.37613,0.07297,2.33894,1.18088,2.35549,1.15452,1.76164,2.47452,1.69101,0.92561,0.61441,0.06214,0.58953,0.00522,0.00012,1.58792,1.8258,0.08628,0.00964,667
0.05443,1.74471,0.00052,2.32672,0.94509,1.35316,0.73541,2.05807,2.20521,0.70173,1.30175,0.44877,0.03571,0.91797,0.04618,0.00076,1.68382,0.65255,0.00232,0.03668,668
0.10904,1.36094,0.00068,1.61195,0.75727,1.63112,0.53678,1.94201,1.92246,0.90489,1.15753,0.49039,0.01179,0.79081,0.03419,0.00184,1.3027,0.89286,0.04134,0.02221,669
0.18778,1.9891,0.01795,2.21308,1.31565,1.52307,1.5998,1.07082,2.36649,1.69297,1.60202,0.39742,0.24807,0.7524,0.00168,0.00056,2.08631,2.12234,0.00829,0.01105,670
0.37614,1.20058,0.0667,1.73963,1.01653,1.21344,0.7679,1.13051,1.67997,1.18285,1.68869,0.36863,0.21369,0.92305,0.03108,0.0,1.85325,1.76602,0.00457,0.02657,671
